Date,WrappedBitcoin Return,WrappedBitcoin Price,Famala Index,US Treasury Yield,Famala Index Return
2019-02-22,0.009869970156220037,4018.18880002,2514.628034519616,2.65,0.012500218574016753
2019-02-23,0.03632729952929808,4166.84249427,2586.2430211564833,2.65,0.028479355854532328
2019-02-24,-0.12971511857639134,3659.92785254,2417.5186235349925,2.65,-0.0652391891408731
2019-02-25,0.05472048962450307,3865.78174586,2439.2805346215414,2.67,0.009001755301776248
2019-02-26,0.009984530559900279,3904.57309629,2431.651497737287,2.64,-0.0031275766669608906
2019-02-27,-0.0001993042529223061,3903.79497581,2438.2536676049403,2.69,0.0027150970744766094
2019-02-28,-0.012685657548285826,3854.58555645,2438.747862933309,2.73,0.0002026841320633276
2019-03-01,0.0009760968047664019,3858.34984195,2438.6994996819276,2.76,-1.9831181450351838e-05
2019-03-02,0.00342230863910114,3871.57692662,2449.6736016791815,2.76,0.004499981239461947
2019-03-03,-0.012320640134902309,3824.16926661,2441.4068420410035,2.76,-0.003374637189424479
2019-03-04,-0.016996184254039072,3759.72220956,2397.0252634906533,2.72,-0.018178690165891184
2019-03-05,0.04252105137102084,3923.0371054,2455.4574945307354,2.72,0.024376977552164194
2019-03-06,2.381698791295285e-05,3923.13054144,2457.835698502115,2.69,0.0009685380328011594
2019-03-07,-0.0063494757519918016,3898.29963424,2465.6856136522856,2.64,0.003193832344023052
2019-03-08,0.0008574908838030116,3901.64382424,2472.5477530720864,2.62,0.002783055301862372
2019-03-09,0.010083922819197691,3941.1867382,2505.2316168527227,2.62,0.013218698704616462
2019-03-10,0.009752369952858105,3979.81068069,2496.167815017595,2.62,-0.0036179496435201964
2019-03-11,-0.02024528073806171,3900.04842514,2469.6468403496006,2.64,-0.010624676156962382
2019-03-12,0.00252773726560257,3909.91919298,2464.2283675220087,2.61,-0.0021940273965749615
2019-03-13,-0.0020931868700820354,3901.74356101,2460.6169048337147,2.61,-0.0014655551960574586
2019-03-14,0.010176764452502275,3941.65341835,2472.9433655143134,2.63,0.00500950012022768
2019-03-15,0.006461497097151707,3967.20486186,2481.769402305507,2.59,0.003569041213913068
2019-03-16,0.018491014171685232,4041.24493155,2535.005003737605,2.59,0.02145066394268678
2019-03-17,-0.0024275223059863718,4031.44661696,2527.95071668313,2.59,-0.0027827507417437845
2019-03-18,0.010898617401052536,4075.62411073,2535.007902762146,2.60,0.0027916628407517272
2019-03-19,0.00015910834549122217,4076.27262813,2561.2530603944733,2.61,0.010353087106249513
2019-03-20,0.006383520212884315,4102.37682654,2573.2184645734706,2.54,0.004671699319377044
2019-03-21,-0.017536631377062416,4031.06209408,2545.6598690871247,2.54,-0.010709776828417842
2019-03-22,0.0009430341654034662,4034.86531636,2537.042244158477,2.44,-0.0033852224459735127
2019-03-23,0.0021918757135246576,4043.71893913,2535.43450177785,2.44,-0.0006337073749279012
2019-03-24,-0.0023587205804009945,4034.19217595,2536.036421368509,2.44,0.00023740293438332335
2019-03-25,-0.01499668673806113,3974.14404654,2500.6966966621653,2.43,-0.013935022544854986
2019-03-26,0.004390860003168424,3991.63232287,2514.4743131001114,2.41,0.005509511191955404
2019-03-27,0.022812210231117607,4083.73683816,2559.174752211354,2.39,0.01777725025002594
2019-03-28,0.000548171266171019,4085.97603903,2554.7180037347757,2.39,-0.0017414787609667695
2019-03-29,0.0027904903259701225,4097.39383886,2570.6606581063834,2.41,0.00624047521029753
2019-03-30,0.0007202491464664377,4100.34604631,2580.389364069898,2.41,0.003784515833638271
2019-03-31,0.00022059735799826507,4101.25067159,2580.3390144344257,2.41,-1.9512417844110392e-05
2019-04-01,0.010398262414919745,4144.11904434,2613.4373912344604,2.49,0.012827142718411115
2019-04-02,0.16733978373658617,4898.99467254,3085.213811340748,2.48,0.18051950342818185
2019-04-03,0.020400164723023178,4999.96133758,3164.3763106253396,2.52,0.025658675257320192
2019-04-04,-0.019499803841978504,4903.40752198,3144.0482140135605,2.51,-0.00642404525135693
2019-04-05,0.027993282971521077,5042.6092631,3176.2183060719003,2.50,0.01023206066464001
2019-04-06,0.006795750810877389,5076.99428277,3200.5394425745076,2.50,0.007657262240480488
2019-04-07,0.025724435014514203,5209.29143145,3286.4762274916247,2.50,0.02685071890505739
2019-04-08,0.0067996252348493606,5244.83335988,3353.741638737246,2.52,0.020467335404084436
2019-04-09,-0.007493373355571853,5205.6787486,3310.103665931131,2.51,-0.013011727648330512
2019-04-10,0.014813937382221944,5283.3693789,3390.6117391318267,2.48,0.024321918986802648
2019-04-11,-0.03661767466706627,5093.40394983,3253.9501259834783,2.51,-0.04030588686139005
2019-04-12,0.001312112588157793,5100.09145569,3283.8333659258483,2.56,0.00918368099859491
2019-04-13,-0.0025384462260756614,5087.16156564,3291.403487441205,2.56,0.0023052696869173815
2019-04-14,0.012410915918628636,5150.69131583,3329.3231646617883,2.56,0.011520823066898637
2019-04-15,-0.013064560777222723,5083.83745515,3278.3515258608895,2.55,-0.015309910236988584
2019-04-16,0.025806981937396098,5216.74353269,3391.310327212625,2.60,0.03445597595641385
2019-04-17,0.0032172098810407217,5233.5539183,3405.9464357949537,2.59,0.004315767998252862
2019-04-18,0.012976185630230055,5301.90801404,3423.3175224085808,2.57,0.005100223077810278
2019-04-19,0.0031717121859625693,5318.75083647,3436.3674492447926,2.57,0.0038120702361930407
2019-04-20,0.006291241904560412,5352.31786304,3472.8855284129636,2.57,0.010626942463966279
2019-04-21,-0.006129075640947239,5319.61342836,3484.543532669512,2.57,0.003356863956836436
2019-04-22,0.01719180009320601,5411.85781053,3544.952432563992,2.59,0.01733624485620949
2019-04-23,0.025993568253076357,5554.37555381,3710.9011168147485,2.57,0.046812668831984705
2019-04-24,-0.013833798101311289,5478.06648292,3671.803110792557,2.53,-0.01053598702617847
2019-04-25,-0.05773808625753555,5170.7312569,3506.050540108699,2.54,-0.045142009438540034
2019-04-26,0.021337779277940776,5282.24871549,3544.7484400120507,2.51,0.011037462084660079
2019-04-27,0.003253225405350835,5299.46104382,3532.1758150108462,2.51,-0.0035468313799897387
2019-04-28,-0.005347009647583172,5271.2003968,3555.2037652941476,2.51,0.00651948019842004
2019-04-29,-0.006550816570577704,5236.78258536,3541.152425030814,2.54,-0.003952330496637834
2019-04-30,0.022858162555165863,5357.86439479,3555.742793674398,2.51,0.004120231747284101
2019-05-01,0.008525239006619141,5403.73672779,3609.259077419207,2.52,0.015050662224504466
2019-05-02,0.020251499856498732,5514.28611863,3698.6311884077886,2.55,0.024761899623034753
2019-05-03,0.049276356444481334,5792.81616248,3887.50721524982,2.54,0.05106646681453527
2019-05-04,0.011874705682555404,5862.01418946,3967.718551034694,2.54,0.020633102742606567
2019-05-05,-0.008358957308584257,5813.21808949,3948.523607354328,2.54,-0.004837778545396195
2019-05-06,-0.030278550382222633,5639.84033199,3883.5476100574683,2.51,-0.016455770246843252
2019-05-07,0.034798405338278625,5839.55246102,3973.8647967582788,2.45,0.023256361391556096
2019-05-08,0.0202219415410248,5958.84161363,4108.601228749656,2.49,0.0339056407005316
2019-05-09,0.029823168000428363,6139.22964963,4301.851636477676,2.45,0.04703557171130737
2019-05-10,0.036080800425102,6364.7825656,4463.776020360116,2.47,0.03764062491355979
2019-05-11,0.10947868902920102,7101.16432126,5061.008005146564,2.47,0.13379524018731265
2019-05-12,-0.005904182639632888,7059.36127799,4914.402059372911,2.47,-0.02896773639254641
2019-05-13,0.10650125229925307,7852.68749435,5613.849506491346,2.40,0.14232605282761215
2019-05-14,0.00010679560696570358,7853.52617166,5574.116351521773,2.42,-0.007077702194123469
2019-05-15,0.03372640942540124,8122.91462882,5563.969514405989,2.37,-0.0018203489980997986
2019-05-16,-0.028110569735626607,7897.75438869,5295.534034466969,2.40,-0.04824531824698138
2019-05-17,-0.07139754530731145,7353.53330263,4937.820871369802,2.39,-0.06754996961003827
2019-05-18,-0.013868708134712329,7252.25323073,4920.505243245282,2.39,-0.0035067347673380838
2019-05-19,0.1245069763786073,8213.82891953,5575.763863532134,2.39,0.13316897104954217
2019-05-20,-0.02872691784557128,7981.22788208,5446.641201947418,2.41,-0.0231578425387116
2019-05-21,-0.0042154053352462745,7947.65458373,5422.8877752023045,2.43,-0.0043611146511029295
2019-05-22,-0.036140392544697676,7665.55158831,5253.41103172802,2.39,-0.03125212073339687
2019-05-23,0.025011350985014835,7859.69516543,5417.305532385638,2.31,0.031197730325644716
2019-05-24,0.021702646064168492,8032.13578837,5470.37721661982,2.32,0.00979669393149593
2019-05-25,-0.0005076461954496744,8028.05933998,5517.842423477433,2.32,0.008676770353862797
2019-05-26,0.11279722832049266,8986.64917394,5965.044958241472,2.32,0.08104663026643755
2019-05-27,-0.01968157592490113,8811.50694705,5984.657798556042,2.32,0.0032879618597797477
2019-05-28,-0.01232073573509913,8703.60875599,5896.4177498051395,2.26,-0.014744376657959022
2019-05-29,-0.001898691587950267,8687.09896572,5856.872207386668,2.25,-0.006706706359090307
2019-05-30,-0.04466758485777594,8307.6058507,5644.998533088032,2.22,-0.036175225751284484
2019-05-31,0.04348895006583475,8676.86608024,5774.543123163065,2.14,0.022948560449698993
2019-06-01,-0.012887176169758872,8565.7632172,5796.026143198644,2.14,0.0037202977928081624
2019-06-02,0.016252394823941353,8706.11481843,5910.817189239492,2.14,0.019805129101349923
2019-06-03,-0.054240687285506975,8246.46764308,5557.633178805954,2.07,-0.05975214579068717
2019-06-04,-0.06766201527104722,7706.95315789,5204.712044321646,2.12,-0.06350205620446009
2019-06-05,0.010250522566420471,7786.35973934,5282.587966202088,2.12,0.014962580295946337
2019-06-06,0.00367207048590541,7815.00436148,5246.945347693587,2.12,-0.006747188828002859
2019-06-07,0.030848929044349403,8059.84601106,5411.205243920788,2.09,0.031305814210434935
2019-06-08,-0.01793214731292432,7916.60382349,5366.555078637624,2.09,-0.008251427042677062
2019-06-09,-0.02319737430337356,7735.07306026,5215.423330625479,2.09,-0.028161780844055382
2019-06-10,0.037757612835465304,8032.71471336,5401.682338624626,2.15,0.035713114006568875
2019-06-11,-0.016208517517998712,7903.56579987,5340.719679754666,2.15,-0.011285865226477301
2019-06-12,0.03200154448568864,8160.58264659,5469.822390375397,2.13,0.02417327970051064
2019-06-13,0.015014372152312752,8284.03311796,5563.600287345843,2.10,0.01714459634657532
2019-06-14,0.04883759178316747,8698.64732016,5946.025335978251,2.09,0.06873697406016327
2019-06-15,0.005551247474766439,8747.06994276,6038.428494084223,2.09,0.015540323642225
2019-06-16,0.031543002613340566,9027.37640579,6151.465008601328,2.09,0.018719525225453268
2019-06-17,0.023780573308091666,9244.62550824,6399.544361483166,2.09,0.04032849939566574
2019-06-18,-0.15047039758670486,7953.18087686,6252.379839736155,2.06,-0.022996093695786715
2019-06-19,0.15535814354509875,9289.92149667,6396.7234028666035,2.03,0.023086179475708155
2019-06-20,-0.017463569512304773,9129.09469917,6635.23437301419,2.01,0.03728642855507889
2019-06-21,-0.0888072835801192,8353.32154339,7098.185090733265,2.07,0.06977156972810436
2019-06-22,0.22428087244376754,10453.5341963,7490.489983833399,2.07,0.055268338044930816
2019-06-23,0.033514321896064625,10809.8142002,7654.991002097721,2.07,0.021961316098060686
2019-06-24,0.020476583007282542,11033.4440316,7785.174079135217,2.02,0.01700630046486285
2019-06-25,-0.11869166417865233,9798.5984737,8475.31134222765,2.00,0.08864763408978177
2019-06-26,0.24431031337607334,12510.2671096,9581.508212543664,2.05,0.13051990961139867
2019-06-27,-0.11158649736684005,11189.3583418,8186.468353762968,2.01,-0.14559710515661559
2019-06-28,0.1085548521949326,12472.3978508,9198.872323283775,2.00,0.12366797570962917
2019-06-29,-0.03925373092351179,11992.2942758,8711.835597186422,2.00,-0.05294526426511943
2019-06-30,-0.11972313125443729,10639.1561184,7862.266983314345,2.00,-0.09751889878941858
2019-07-01,0.0033898196110224454,10675.2821342,7612.8645160495225,2.03,-0.03172144469198464
2019-07-02,0.003833025714036001,10716.2792865,7843.95697140272,1.98,0.030355519248504437
2019-07-03,0.11263463951696819,11993.9055918,8846.956152737432,1.96,0.12786903153490234
2019-07-04,-0.06810360370576345,11204.2710541,8267.56545929298,1.96,-0.06549039957264575
2019-07-05,-0.025953289279868452,10917.224381,8049.449809503301,2.04,-0.026382089245451434
2019-07-06,0.03148873205761114,11266.4636283,8249.127722295872,2.04,0.02480640509825011
2019-07-07,0.00697551816421545,11345.3277894,8382.303818436056,2.04,0.016144264051122986
2019-07-08,0.08372235311808711,12336.0807636,9123.544201412888,2.05,0.08842919548520137
2019-07-09,0.013165137594771862,12499.5607211,9434.798795257248,2.07,0.03411553525395959
2019-07-10,-0.027740852810303165,12157.5776292,9205.903266794916,2.07,-0.024260774758375823
2019-07-11,-0.07527823192585907,11275.9756821,8629.88243276305,2.13,-0.06257081106962474
2019-07-12,0.05167301056671305,11873.9559637,8984.031004804363,2.12,0.04103747354619805
2019-07-13,-0.03617740911258288,11452.0644848,8650.80078317355,2.12,-0.03709139265577023
2019-07-14,-0.11155809800071906,10243.17797,7836.000128426814,2.12,-0.09418788793883502
2019-07-15,0.058328297706879334,10858.4135057,8403.42124355081,2.09,0.07241208599085547
2019-07-16,-0.12675970613949136,9565.66870077,7287.952639902752,2.13,-0.13273981766701545
2019-07-17,0.011534879306009547,9676.64636118,7387.763173588757,2.06,0.013695277482941652
2019-07-18,0.09972363032138215,10691.3929577,8174.754418570441,2.04,0.10652632285170922
2019-07-19,-0.009562087356908883,10589.6481459,8072.005442025731,2.05,-0.01256905972750654
2019-07-20,0.02107993049082021,10815.2466391,8227.34968010019,2.05,0.019244813347830618
2019-07-21,-0.024930853714869004,10548.9466434,8091.386422632538,2.05,-0.016525766225363097
2019-07-22,-0.02296956373353544,10309.4035729,7914.843775218639,2.05,-0.02181859055947303
2019-07-23,-0.0453173915648897,9852.63621495,7555.143082127462,2.08,-0.045446341495381085
2019-07-24,-0.0073141303154735425,9780.83564916,7424.484530315485,2.05,-0.017293987736786066
2019-07-25,0.009298385339555043,9872.20576693,7517.832978239039,2.08,0.012573054404301839
2019-07-26,-0.007801655404526877,9795.48587965,7458.043514251611,2.08,-0.007953018397787472
2019-07-27,-0.04044835534772877,9407.1806791,7183.577524168423,2.08,-0.03680133932695742
2019-07-28,0.0076937361833489025,9479.83618322,7238.8519258293045,2.08,0.007694550726976372
2019-07-29,0.005971232671940809,9536.61183237,7210.597677882074,2.06,-0.0039031393702660252
2019-07-30,0.0020807648574819055,9556.47593823,7283.437556730939,2.06,0.01010178103159122
2019-07-31,0.06066788218658454,10154.1949491,7676.038700234516,2.02,0.05390327581524433
2019-08-01,0.02543912019912025,10415.822412,7983.244290340236,1.90,0.0400213706708298
2019-08-02,0.01509814551553056,10574.2751759,8115.582197112169,1.86,0.01657695818378776
2019-08-03,0.03138135812157617,10911.371905,8374.3720207126,1.86,0.03188801706580205
2019-08-04,0.00971565300103734,11017.8996636,8514.251696153815,1.86,0.016703303256082408
2019-08-05,0.08156786495132408,11954.2762239,9238.692101108078,1.75,0.08508562241371344
2019-08-06,-0.042691508339530844,11454.6704802,9007.87292427342,1.73,-0.024983966811381528
2019-08-07,0.03885893091069076,11908.5482187,9450.083315951164,1.71,0.04909154418532299
2019-08-08,-0.001198376728768097,11894.2858392,9509.718637940074,1.72,0.006310560446408861
2019-08-09,0.0009602248713335111,11905.7125135,9502.485357375108,1.74,-0.0007606198290775692
2019-08-10,-0.044482317970417504,11387.7248772,9010.35519527051,1.74,-0.05178962593429776
2019-08-11,0.011316312636648212,11517.3238403,9110.81403499975,1.74,0.011149265212316078
2019-08-12,-0.00759105660126076,11430.226183,9014.111155978442,1.65,-0.010614076705969193
2019-08-13,-0.03602927535927778,11025.7339527,8576.247009707839,1.68,-0.04857541012018677
2019-08-14,-0.09830553835962086,9993.41576293,7957.283900528868,1.59,-0.07217179128333623
2019-08-15,0.03220383795462986,10320.4802042,8189.562468196434,1.52,0.02919068498387091
2019-08-16,0.008995701029701219,10413.7389938,8275.13315691673,1.55,0.010448749741222972
2019-08-17,-0.020059064975051406,10206.930256,8137.572651317127,1.55,-0.016623358560052242
2019-08-18,0.0070646554502774035,10279.294013,8163.176902394023,1.55,0.0031464236540797432
2019-08-19,0.05060536162057215,10812.8684017,8669.369082073268,1.60,0.062009213536802485
2019-08-20,-0.004573304173725577,10763.5307695,8573.270892778848,1.55,-0.011084796181204726
2019-08-21,-0.05936971492719882,10143.1025667,8050.644662031919,1.59,-0.060959957673462746
2019-08-22,-0.009501402287122195,10047.1852648,8007.752717488915,1.62,-0.005327765209324131
2019-08-23,0.032150252002363086,10375.4534805,8242.43190014961,1.52,0.02930649720840607
2019-08-24,-0.018986390312448604,10180.319379,8032.170364661551,1.52,-0.025509647884897
2019-08-25,-0.009190683862680986,10087.1839268,8037.697022272203,1.52,0.0006880652874305959
2019-08-26,0.027506092652304453,10368.494078,8246.978683068777,1.54,0.02603751549936025
2019-08-27,-0.017891610538085235,10184.6346949,8084.543539573627,1.49,-0.019696321493910644
2019-08-28,-0.04416765291973673,9744.59263034,7780.322177316879,1.47,-0.037629998622382616
2019-08-29,-0.027219451650750633,9482.92750836,7583.409950300085,1.50,-0.025309006816052027
2019-08-30,0.013781404179154456,9614.52024878,7669.325694414829,1.50,0.011329434209388058
2019-08-31,0.006242793807779418,9674.72945755,7679.984269228776,1.50,0.0013897668763381578
2019-09-01,0.008546066548250679,9757.76464608,7802.948247986144,1.50,0.016010967528936982
2019-09-02,0.06303038168606562,10392.5969788,8329.476573274867,1.50,0.06747812603071078
2019-09-03,0.016069337994322648,10560.9481556,8579.609311273298,1.47,0.030029826700153233
2019-09-04,0.00703715009557191,10635.5292443,8580.557269132567,1.47,0.00011048963010745709
2019-09-05,-0.007164705604032456,10559.6011344,8583.462933510587,1.57,0.0003386335277398817
2019-09-06,-0.02142163769039435,10335.8028062,8399.55187568849,1.55,-0.021426207493026185
2019-09-07,0.010345617459895063,10443.2881104,8483.028934714324,1.55,0.009938275310549423
2019-09-08,-0.00442563131798343,10397.172089,8378.170638299971,1.55,-0.012360949988659282
2019-09-09,-0.009979965795811282,10293.9247267,8282.883004063735,1.63,-0.01137332221435526
2019-09-10,-0.01577659450542617,10132.7960236,8087.039135839564,1.72,-0.023644408369415174
2019-09-11,0.008031997399691413,10214.5103402,8160.061450700341,1.75,0.009029548841573223
2019-09-12,0.016074312119733952,10380.0282973,8374.906565993826,1.79,0.02632885997139712
2019-09-13,-0.007971191619531609,10297.6160012,8324.212811555646,1.90,-0.0060530531342309025
2019-09-14,0.008219040660192413,10382.6012962,8272.154984870236,1.90,-0.0062537837347386716
2019-09-15,-0.005638469149966512,10324.2240529,8251.21982604103,1.90,-0.002530798669451545
2019-09-16,-0.0014138514625030721,10309.6374477,8154.238066087816,1.84,-0.01175362697853921
2019-09-17,-0.017015452824926777,10135.6983212,8030.434126166944,1.81,-0.015182772310236181
2019-09-18,-0.005326467004644976,10081.8543848,7898.709496524041,1.80,-0.016403176661854677
2019-09-19,0.016906148245227473,10253.7486504,7957.683899045125,1.79,0.007466333905182432
2019-09-20,-0.00912613338277307,10160.597275,7909.020409645297,1.74,-0.0061152830417990495
2019-09-21,-0.016448850380600257,9994.83417432,7778.418635368312,1.74,-0.01651301520447621
2019-09-22,0.014563898426551657,10141.4630765,7872.930271547148,1.74,0.012150494928248455
2019-09-23,-0.04366045410298718,9708.2090486,7628.489474986965,1.72,-0.031048261337153438
2019-09-24,-0.12086082562263652,8603.00013776,6827.977061296559,1.64,-0.10493721152991088
2019-09-25,-0.006658233267493989,8545.90962792,6661.508721899175,1.73,-0.024380330792408093
2019-09-26,-0.047961884340332155,8145.70568071,6340.754958182889,1.70,-0.04815031805960618
2019-09-27,0.015560035521005674,8273.44438254,6430.7963352975075,1.69,0.014200418989290569
2019-09-28,-0.0052128679408775525,8230.42822574,6430.91593497981,1.69,1.859795833466478e-05
2019-09-29,-0.015349951018650448,8105.05624418,6321.076348705723,1.69,-0.017079928797799165
2019-09-30,0.02526221944667164,8312.41611126,6427.721903993101,1.68,0.016871423378585507
2019-10-01,0.008392596877978347,8382.4724348,6495.520784600799,1.65,0.010547886423894521
2019-10-02,-0.004026727331930558,8348.78637175,6517.127679899012,1.60,0.0033264300145782874
2019-10-03,-0.014398855995136113,8229.4347247,6423.818740671713,1.54,-0.01431749442551117
2019-10-04,-0.006258205573068532,8178.09404826,6350.855131711959,1.52,-0.011358291991925786
2019-10-05,-0.008766478128490999,8106.7142973,6302.470436103398,1.52,-0.007618611132689793
2019-10-06,-0.005557617774336932,8061.78524273,6157.557907737072,1.52,-0.02299297233291277
2019-10-07,0.021269292494852477,8235.09021486,6321.6914354236405,1.56,0.026655620644725396
2019-10-08,0.006271554284479017,8286.89932218,6298.15826248314,1.54,-0.003722607023910147
2019-10-09,0.03449489690377725,8577.74252418,6589.546072269661,1.59,0.0462655585399083
2019-10-10,-0.0026987589834356423,8554.62447354,6612.793989423777,1.67,0.003527999789234182
2019-10-11,-0.01837996265108081,8398.82695746,6401.954797741954,1.76,-0.03188352639126971
2019-10-12,-0.005112652261979717,8355.99625835,6424.578468034861,1.76,0.0035338691083676493
2019-10-13,-0.0012780734439194667,8345.32350317,6394.76288030587,1.76,-0.004640862879539382
2019-10-14,0.002662562628132042,8367.57305692,6393.828247487372,1.76,-0.0001461559773194817
2019-10-15,-0.016284607111533272,8232.41391088,6281.195824220534,1.77,-0.01761580369493041
2019-10-16,-0.021329872466415743,8058.67705154,6164.451455275125,1.75,-0.018586328497391804
2019-10-17,0.012890013021669195,8163.22587393,6175.136342191997,1.76,0.001733307009454703
2019-10-18,-0.02228431582179231,7983.32588913,6086.313138372007,1.76,-0.014384006910600412
2019-10-19,0.005344328774919412,8026.10562005,6105.159512923179,1.76,0.0030965174026870443
2019-10-20,0.02879743065579698,8260.59700992,6308.284323986335,1.76,0.03327100801104192
2019-10-21,0.000889514958488094,8267.94820354,6328.139366799122,1.80,0.0031474552815083877
2019-10-22,-0.014872593925838905,8145.89226137,6191.064658505102,1.78,-0.021661139293674452
2019-10-23,-0.07762335206107174,7537.49901311,5743.198353697097,1.77,-0.07234075712530942
2019-10-24,0.0022251107893582634,7554.28945686,5709.187391855223,1.77,-0.00592195493648249
2019-10-25,0.138215423692154,8674.00798174,6671.427802075926,1.80,0.16854244644228064
2019-10-26,0.06080305365389926,9217.77807895,7244.6212702132625,1.80,0.08591766037833433
2019-10-27,0.030285248699694893,9501.21103602,7490.3188780444025,1.80,0.03391448616387193
2019-10-28,-0.027253747999237504,9245.76417816,7220.153393724398,1.85,-0.03606862254047863
2019-10-29,0.012030305573204203,9357.66529922,7334.272784263143,1.84,0.01580567396780455
2019-10-30,-0.016992675773488654,9199.99692447,7166.690229185897,1.78,-0.022849239455181063
2019-10-31,0.0022996412590278854,9221.17796204,7161.639832726827,1.69,-0.0007047041657392129
2019-11-01,0.006667730194233246,9282.86772556,7218.617197852632,1.73,0.007955910441828277
2019-11-02,0.006380901295944912,9342.29017102,7270.491286076545,1.73,0.007186153081970443
2019-11-03,-0.013837004024811162,9213.91110347,7202.709907254242,1.73,-0.009322805867618411
2019-11-04,0.003892981995636284,9249.85060403,7325.394936613858,1.79,0.017033176532078923
2019-11-05,0.00416640503145909,9288.4696235,7232.011413256228,1.86,-0.012747916551349294
2019-11-06,0.006792841113096004,9351.77950538,7226.627644152193,1.81,-0.0007444359247229599
2019-11-07,-0.023642347778830824,9133.2746438,7189.5706411389965,1.92,-0.0051278417593832015
2019-11-08,-0.03503461669320571,8818.83418006,6800.577117500896,1.94,-0.05410525093282552
2019-11-09,-0.003361770393593258,8789.23706164,6793.096014525811,1.94,-0.0011000688391331198
2019-11-10,0.03575869845466333,9109.21565311,6990.506304498562,1.94,0.029060429817365178
2019-11-11,-0.039777318349577186,8753.98733379,6740.598756268521,1.94,-0.03574956338559037
2019-11-12,0.00046629743021813907,8758.07024744,6794.158984074244,1.92,0.007945915450895675
2019-11-13,0.0073921775228949155,8823.05133744,6779.245012943506,1.88,-0.0021951165943712657
2019-11-14,-0.01040735999166411,8731.70283882,6702.125601412106,1.82,-0.011375811227379504
2019-11-15,-0.017034847426414944,8584.21935893,6541.472321505622,1.84,-0.023970496743993503
2019-11-16,0.008321541493037673,8655.95134291,6579.627972608965,1.84,0.005832884284766196
2019-11-17,-0.0028339714462339047,8631.45535083,6594.938836400236,1.84,0.0023270105627567744
2019-11-18,-0.03154341070622001,8363.43910531,6394.973988421339,1.81,-0.0303209556509012
2019-11-19,-0.011044272328574939,8271.57920284,6318.149000854142,1.79,-0.01201333855404177
2019-11-20,-0.010092342074506532,8188.51943483,6169.5778024435995,1.73,-0.02351498807490258
2019-11-21,-0.05350761551856513,7761.88710928,5898.039905623522,1.77,-0.044012395258639724
2019-11-22,-0.05587890507806219,7340.05681998,5652.081910291204,1.77,-0.0417016499155606
2019-11-23,0.011363737216029856,7423.94302451,5717.069806783412,1.77,0.011498045768565284
2019-11-24,-0.053756312435690075,7035.39620795,5473.189196281808,1.77,-0.042658323012294656
2019-11-25,0.01559368567247291,7145.96380267,5550.660833620045,1.76,0.014154752295218878
2019-11-26,0.011491698778472758,7228.55672373,5593.59180852144,1.74,0.007734389866043352
2019-11-27,0.037430794330017655,7504.2549572,5862.257529889107,1.77,0.048030984484490634
2019-11-28,0.0034002629974956094,7529.81482817,5807.414508207545,1.77,-0.00935527335705426
2019-11-29,0.03511103947215198,7798.89057628,6051.821784036215,1.78,0.04208538506821797
2019-11-30,-0.025859749241275647,7599.79855126,5896.0615452827005,1.78,-0.025737743825237254
2019-12-01,-0.02838889492138333,7387.08234379,5767.319069909941,1.78,-0.02183533438109427
2019-12-02,-0.009454405263305354,7317.57098565,5699.108203129684,1.83,-0.011827135962727792
2019-12-03,0.0009060488758870367,7324.20406711,5701.598555416455,1.72,0.00043697227671586977
2019-12-04,-0.002444803412940268,7306.3196988,5653.394453782094,1.77,-0.008454488888658714
2019-12-05,0.01873376909669922,7444.4847402,5816.4069449859535,1.80,0.02883444495807373
2019-12-06,0.011942227333675885,7533.92144314,5902.746074522214,1.84,0.014844066165399518
2019-12-07,-0.0023204590432528527,7516.45955463,5907.590957899412,1.84,0.0008207846510812833
2019-12-08,0.002734993620454246,7537.04516148,5900.466435302889,1.84,-0.0012059945665324789
2019-12-09,-0.018348581131901468,7400.0121025,5772.93280085337,1.83,-0.02161416149856843
2019-12-10,-0.014514569529860607,7293.37984501,5669.251067837633,1.85,-0.017959975733722523
2019-12-11,-0.012527903644805768,7202.57904449,5627.169903481367,1.79,-0.0074227025497243014
2019-12-12,0.007118730763956439,7254.03519947,5646.169140933349,1.90,0.003376339754772162
2019-12-13,-0.00021730730703148075,7252.45901588,5671.294822215366,1.82,0.004450040488490224
2019-12-14,-0.012958918712144146,7159.0813327,5550.7200492688935,1.82,-0.021260536919040472
2019-12-15,-0.004557919663135232,7126.52506591,5572.429542652247,1.82,0.003911113007079624
2019-12-16,-0.02573905288707462,6945.43559361,5438.173503254431,1.89,-0.024092909272373723
2019-12-17,-0.04542593528483466,6636.99140677,5265.547563087611,1.89,-0.0317433675228482
2019-12-18,0.09245939948305637,7279.9075205,5784.056931151999,1.92,0.09847206997031571
2019-12-19,-0.01079573023172879,7201.73830886,5740.433161064814,1.92,-0.0075420713534534245
2019-12-20,-0.0007137451420246924,7196.59993709,5743.661591174287,1.92,0.0005624018290763292
2019-12-21,-0.0016186514715782986,7184.96057259,5728.770196717319,1.92,-0.002592665709945495
2019-12-22,0.03657219815197118,7452.5945254,5999.153300854297,1.92,0.04719740796932518
2019-12-23,-0.012803346559080504,7357.78461216,5882.457164194406,1.93,-0.019452101122882415
2019-12-24,-0.005553156223005187,7317.03892305,5846.990759636589,1.90,-0.006029181950307258
2019-12-25,-0.0046973135853444516,7282.7490948,5818.843970820773,1.90,-0.004813893158532249
