Date,Tron Return,Tron Price,Famala Index,US Treasury Yield,Famala Index Return
2020-12-28,0.023508350836128036,0.02953235,21369.45749865822,0.94,0.027014513828381163
2020-12-29,-0.06442902010090945,0.02768961,21657.236591477405,0.94,0.01346684130082646
2020-12-30,-0.027243914005183185,0.02694542,23046.257065918533,0.93,0.06413655170520405
2020-12-31,-0.004178256527800042,0.02683307,23170.61056129895,0.93,0.005395821760762752
2021-01-01,0.003961127415481852,0.02693957,23555.243422071697,0.93,0.01660003130928224
2021-01-02,0.010327131953165973,0.02721922,25982.07071893055,0.93,0.10302705233709755
2021-01-03,0.08028114196557487,0.02949452,25730.238133265524,0.93,-0.009692552544764683
2021-01-04,0.04502205224577798,0.03085277,24700.530927264488,0.93,-0.04001934224890719
2021-01-05,-0.07469457699293554,0.0286322,26327.49286050957,0.96,0.06586748835626195
2021-01-06,0.0636765760868665,0.0305147,28312.957447579403,1.04,0.0754141154871594
2021-01-07,0.017955653257226156,0.03106756,30613.656005900066,1.08,0.08125956331408817
2021-01-08,-0.014752825725350614,0.03061259,31992.056539181645,1.13,0.04502567524166095
2021-01-09,0.10570358360177305,0.03402566,31147.249761713552,1.13,-0.02640676683080478
2021-01-10,-0.03258479271404045,0.03293481,29525.37462552648,1.13,-0.05207121490966091
2021-01-11,-0.1284954628808224,0.02896345,27745.347103496188,1.15,-0.06028805881742655
2021-01-12,-0.014101785232027625,0.02855788,26347.81826398747,1.15,-0.05036984523190977
2021-01-13,0.055780203113001185,0.03019611,29010.888179555786,1.10,0.10107364066679614
2021-01-14,-0.006193778306066675,0.03000966,30354.9834937927,1.15,0.04633071920852494
2021-01-15,-0.00735327679092997,0.0297898,28333.14549202909,1.11,-0.06660646025971512
2021-01-16,0.012127985240932872,0.03015329,27314.886291761573,1.11,-0.03593879827264433
2021-01-17,-0.00041861573478637004,0.03014067,26927.041145289306,1.11,-0.014199039393008393
2021-01-18,0.04783629106666865,0.03161753,27599.828048255935,1.11,0.02498554888881017
2021-01-19,-0.026450302459258637,0.0307922,26728.078998461697,1.10,-0.031585307280540285
2021-01-20,-0.009301312161080611,0.03050712,26182.421091913217,1.10,-0.020415156157682898
2021-01-21,-0.09637029746370683,0.02770436,22931.78496207285,1.12,-0.1241533820890372
2021-01-22,0.03313003978653019,0.02863758,24427.168975770182,1.10,0.06521010100916991
2021-01-23,0.018999109298073576,0.02918687,23490.796230977074,1.10,-0.038333248757640166
2021-01-24,0.028156201310266554,0.03002034,23194.578871910388,1.10,-0.012609932679764485
2021-01-25,-0.015511582590476159,0.02955827,23528.80065491074,1.05,0.014409478389155425
2021-01-26,-0.0015388241174735216,0.02951282,23602.983402170074,1.05,0.0031528486448309224
2021-01-27,-0.04108170352859552,0.02832495,22104.913037031398,1.04,-0.06346953432170536
2021-01-28,0.04564623118692162,0.02964784,24382.471337421895,1.07,0.10303403123889261
2021-01-29,0.11603328018616228,0.03329551,24929.55951278419,1.11,0.022437765548508303
2021-01-30,-0.038820463009317956,0.03202773,24701.10857884349,1.11,-0.009163857621453313
2021-01-31,-0.013344658034008392,0.03160317,23796.192472362916,1.11,-0.03663463538861713
2021-02-01,0.041040113404263896,0.03292715,24074.041324423142,1.09,0.011676189473711886
2021-02-02,0.006842300731490086,0.03315322,25401.0239332084,1.12,0.055120891042046635
2021-02-03,0.03803992440340183,0.03443866,26556.792746851013,1.15,0.0455008749521945
2021-02-04,-0.03742478879183744,0.03317362,26154.46549246944,1.15,-0.015149692894646663
2021-02-05,0.08884190437300302,0.03625571,26713.16230072189,1.19,0.02136143093474093
2021-02-06,-0.03221685429059291,0.03510628,27779.685674518707,1.19,0.03992501381118753
2021-02-07,0.024358046261519738,0.0359719,27546.861420413014,1.19,-0.008381097498135287
2021-02-08,0.11969264144720294,0.04054574,33589.00981039266,1.19,0.2193407189939337
2021-02-09,0.1269553995586947,0.04603427,33676.20690398403,1.18,0.0025960007181989376
2021-02-10,0.003359235909300673,0.04618917,32009.75597487166,1.15,-0.04948451985295354
2021-02-11,0.2114282651939054,0.05706401,34435.41381453678,1.16,0.07577870451650169
2021-02-12,-0.0310040453446392,0.05532194,33571.250578379455,1.20,-0.025095189528186387
2021-02-13,0.07475592920695799,0.05961609,33147.789998660046,1.20,-0.012613786273190727
2021-02-14,-0.07075090481654593,0.05554395,34904.67281951757,1.20,0.05300150691580166
2021-02-15,-0.09034081688285388,0.05074605,34361.11804622745,1.20,-0.015572550302954836
2021-02-16,0.02775529577894607,0.05217425,35482.430289240416,1.30,0.03263317105992936
2021-02-17,0.008193579294515623,0.0526035,37812.659591350544,1.29,0.0656727648899726
2021-02-18,0.0443441428462662,0.05498865,37057.41820128988,1.29,-0.019973241719115156
2021-02-19,0.10423759927864694,0.06102993,40616.229707666294,1.34,0.09603506339933143
2021-02-20,-0.0502193941092226,0.05804073,40722.47488153494,1.34,0.00261583053457543
2021-02-21,0.02429889646901355,0.05946833,41928.298145111985,1.34,0.029610755905305052
2021-02-22,-0.08951881504077236,0.05437612,39378.03380935694,1.37,-0.06082441807985375
2021-02-23,-0.19395001034825532,0.04478956,35767.65028791121,1.37,-0.09168521564395213
2021-02-24,0.06980993046601781,0.04802804,36233.86663742352,1.38,0.0130345814097238
2021-02-25,-0.06057376740108553,0.04520516,34549.60461338004,1.54,-0.04648308834652266
2021-02-26,-0.0007010506309341992,0.04517348,33789.76769198877,1.44,-0.02199263724995022
2021-02-27,0.031227896336422527,0.04660641,33392.8194591723,1.44,-0.011747586915508135
2021-02-28,-0.020792749418187567,0.04564734,32685.658824796188,1.44,-0.02117702685275562
2021-03-01,0.04645031881349825,0.04781769,36084.09474285225,1.45,0.10397330328486201
2021-03-02,-0.020475596349783548,0.04684855,35176.89296324511,1.42,-0.02514132018752782
2021-03-03,0.04658005255897755,0.04908238,36810.89667501628,1.47,0.04645105278281605
2021-03-04,0.04575822287004313,0.05138048,35255.05914808206,1.54,-0.0422656785752838
2021-03-05,-0.021869549938286548,0.05026901,35486.25844076391,1.56,0.00655790397941871
2021-03-06,0.0004198524850026531,0.05029012,35132.18240744922,1.56,-0.00997783505143936
2021-03-07,0.028065306148299142,0.05172152,36854.514121165885,1.56,0.04902433027762813
2021-03-08,0.02088494481601274,0.05281308,37425.12774506312,1.59,0.01548286926321255
2021-03-09,0.0067892284950740135,0.05317286,39463.419671839336,1.55,0.05446319223439652
2021-03-10,-0.03163393618820064,0.05151712,40988.696376531174,1.53,0.03865039363986641
2021-03-11,-0.00021082593174924657,0.05150626,42584.204404799246,1.54,0.03892556166244919
2021-03-12,-0.02883110895837759,0.05004248,42512.965118675034,1.64,-0.0016729040056031393
2021-03-13,0.05392167117084478,0.05281493,45412.88058664701,1.64,0.06821249611446419
2021-03-14,-0.029089908443704054,0.05130068,44050.38463696247,1.64,-0.0300024119167009
2021-03-15,-0.009019184260583346,0.05084007,41251.54939138198,1.62,-0.06353713522928021
2021-03-16,0.028262407095225765,0.05229743,41725.70916210229,1.62,0.011494350581153431
2021-03-17,0.049933670865122626,0.05497513,43341.18363750323,1.63,0.03871652532315028
2021-03-18,-0.02574553803959015,0.05357783,42713.91029033484,1.71,-0.014472916854665882
2021-03-19,0.09288199424949384,0.05879268,42839.22977194714,1.74,0.002933926694149012
2021-03-20,0.03816499463274752,0.06107987,42878.43249834357,1.74,0.0009151127740887921
2021-03-21,0.035641837848490183,0.06329613,42281.13340024905,1.74,-0.013930059083143938
2021-03-22,-0.05742389602802554,0.05976381,39950.8264822097,1.69,-0.05511458020720003
2021-03-23,-0.015742245627861622,0.05883036,40222.77207283479,1.63,0.00680700787870293
2021-03-24,-0.04789842048650305,0.0560789,39084.964358813544,1.62,-0.02828765038771875
2021-03-25,-0.00818369781406407,0.05562184,38079.119084394435,1.63,-0.025734839238564993
2021-03-26,0.15426645498340533,0.06489966,40486.383937191604,1.67,0.06321745120894125
2021-03-27,-0.017242341039178016,0.06379023,41310.37336918086,1.67,0.02035226048509416
2021-03-28,-0.0035696050471961,0.06356293,41336.64620439862,1.67,0.000635986389737131
2021-03-29,0.019129629296145843,0.06479057,42417.982550024884,1.73,0.026159266532639076
2021-03-30,0.0197924678140546,0.06608571,43399.779919257606,1.73,0.023145781817295444
2021-03-31,0.33422377456439945,0.0923122,43047.27998979019,1.74,-0.008122159377840514
2021-04-01,-0.06943463795941758,0.08612,42917.167156679505,1.69,-0.0030225564342636303
2021-04-02,0.07203027279800049,0.09255212,42442.340087484175,1.72,-0.011063802684409674
2021-04-03,0.09790336627843373,0.10207168,41287.29684175259,1.72,-0.027214410029012384
2021-04-04,0.23702740792515967,0.12937339,41809.25126716215,1.72,0.012642010142008697
2021-04-05,0.055270791360626056,0.13672526,41518.03264757092,1.73,-0.006965411021841431
2021-04-06,-0.09467705910946997,0.12437441,40448.96283119973,1.67,-0.025749529739187697
2021-04-07,-0.12025273777878816,0.11028233,39569.048312784595,1.68,-0.021753697915251002
2021-04-08,0.10970722882879813,0.12306971,40890.237036749444,1.64,0.03338944908457601
2021-04-09,-0.059728154014124346,0.1159342,40981.51862107509,1.67,0.0022323564484013343
2021-04-10,0.08312577594366735,0.1259832,41594.58413486311,1.67,0.014959560660905879
2021-04-11,-0.02924119763080906,0.12235264,41776.3808801688,1.67,0.004370683084996062
2021-04-12,0.05328023818517551,0.12904841,41359.75549139656,1.69,-0.009972749673249293
2021-04-13,0.12545980930273198,0.14629826,43443.33176447485,1.64,0.05037690016111701
2021-04-14,-0.039059882069053045,0.14069403,42488.43672340692,1.64,-0.02198024420053305
2021-04-15,0.15723241131739565,0.16464966,42185.21913602988,1.56,-0.007136473138584467
2021-04-16,-0.015675363853414215,0.16208884,40629.142201873176,1.59,-0.03688678086841275
2021-04-17,-0.02913196882920988,0.15743499,40371.11681376335,1.59,-0.006350746634713077
2021-04-18,-0.09701659260871848,0.1428787,37147.110526414115,1.59,-0.07985922961264487
2021-04-19,-0.09262510157820149,0.13023896,36985.40896701097,1.61,-0.004353005041621379
2021-04-20,0.021240357345230783,0.13303487,37291.71552863724,1.58,0.008281821674582128
2021-04-21,-0.07777794257602672,0.12307985,35251.708070836525,1.57,-0.05470403892344792
2021-04-22,-0.11117475121788618,0.11012968,33713.38417387039,1.57,-0.04363827970760873
2021-04-23,-0.010085677734000547,0.10902453,33304.72672869288,1.58,-0.012121519544580137
2021-04-24,-0.059700028199279456,0.10270624,33040.2924765937,1.58,-0.007939841520193829
2021-04-25,-0.01210091526453478,0.10147089,31884.913027822415,1.58,-0.034968802094889874
2021-04-26,0.14491837932786292,0.11729479,34914.21818486524,1.58,0.09500747749882485
2021-04-27,0.06995475326411679,0.12579393,35283.805174733796,1.63,0.010585572557049725
2021-04-28,-0.02503111029025845,0.12268425,34798.392660675156,1.63,-0.013757374287006801
2021-04-29,-0.011632449557842164,0.1212654,33749.487026870964,1.65,-0.03014235870122632
2021-04-30,0.08655388715077755,0.13222902,36878.15995012846,1.65,0.09270282895756253
2021-05-01,-0.008513169181515687,0.13110811,36284.29042965797,1.65,-0.016103556177249477
2021-05-02,-0.026706213170281694,0.12765305,35448.45340742941,1.65,-0.023035782492396895
2021-05-03,0.03056093039324439,0.13161447,34764.94363799446,1.63,-0.019281793808575608
2021-05-04,-0.09744567364066069,0.11939428,31953.49438861113,1.61,-0.0808702375202677
2021-05-05,0.20358687004372664,0.14635251,33893.729223599024,1.59,0.06072058383947625
2021-05-06,0.036365513793702696,0.15177265,33147.91506847841,1.58,-0.022004487915756675
2021-05-07,-0.02733705783445294,0.14767983,34036.69774903126,1.60,0.02681262693948502
2021-05-08,-0.031428861723154206,0.1431106,34670.7323331891,1.60,0.018627969987949
2021-05-09,-0.0016466559011205726,0.14287514,34172.649538575584,1.60,-0.01436608808336939
2021-05-10,-0.11653070676488003,0.12715927,32926.08698001175,1.63,-0.03647837014091223
2021-05-11,0.08777987469829206,0.13882585,32791.0652044875,1.64,-0.004100753776366297
2021-05-12,-0.15662779225894638,0.11869919,28275.346040979715,1.69,-0.1377118777736383
2021-05-13,0.023098056385017877,0.12147282,28140.287138274412,1.66,-0.004776560559490972
2021-05-14,0.026828153111877598,0.12477582,27351.738632078246,1.63,-0.02802204904027574
2021-05-15,-0.03328827541858007,0.12069062,25695.75284067724,1.63,-0.060544077788856114
2021-05-16,-0.009865422308241112,0.11950581,25450.071262328296,1.63,-0.009561174559556844
2021-05-17,-0.05712747809181895,0.11287009,23965.439560085368,1.64,-0.05833507053634502
2021-05-18,0.03067878008314748,0.11638647,23193.152200752866,1.64,-0.03222504462712851
2021-05-19,-0.38327912513702384,0.07933165,21704.491399159953,1.68,-0.06418535905372058
2021-05-20,0.1216813226546329,0.0895967,23302.79410026146,1.63,0.07363926072754544
2021-05-21,-0.13961991598013027,0.07792124,21780.578479436834,1.63,-0.06532330905363608
2021-05-22,-0.03343521242435811,0.075359,22543.110659228118,1.63,0.035009730366491174
2021-05-23,-0.1762589461218714,0.06318105,21125.5727132431,1.63,-0.06288120425850564
2021-05-24,0.1941926870878579,0.07672266,22577.22410057927,1.61,0.06871536251541092
2021-05-25,0.007255815983413528,0.07728137,22311.152824046225,1.56,-0.011784941999411684
2021-05-26,0.07428433435265379,0.08324077,22338.944500270958,1.58,0.001245640529824182
2021-05-27,-0.050374398717771954,0.07915143,22134.827853233506,1.61,-0.009137255658385118
2021-05-28,-0.09349412420115846,0.07208664,20794.622335981305,1.58,-0.06054736572330835
2021-05-29,-0.046905129096423824,0.06878348,20410.86166961062,1.58,-0.018454803370324194
2021-05-30,0.04620628116786938,0.07203628,20847.185843195533,1.58,0.021377057992340943
2021-05-31,0.06560110991496537,0.07692039,21217.81752197313,1.58,0.017778499293158598
2021-06-01,-0.01025174630109554,0.07613585,20809.262202979073,1.62,-0.019255294215390403
2021-06-02,0.024716366381859395,0.0780411,21175.68231764935,1.59,0.017608510628397925
2021-06-03,0.050937822334140556,0.08211933,22138.81970059771,1.63,0.04548318058897264
2021-06-04,-0.06110502910532231,0.07725166,20888.60598826843,1.56,-0.056471561232124955
2021-06-05,-0.02165907980913215,0.07559645,20045.96628093855,1.56,-0.04033968125030111
2021-06-06,0.024960091634891345,0.07750709,20103.46756807614,1.56,0.0028684717080595273
2021-06-07,-0.07898136824052504,0.07162098,18856.750046901576,1.57,-0.062015048744840574
2021-06-08,0.014029939419850007,0.0726329,18853.38466057382,1.53,-0.00017847117448041236
2021-06-09,0.03705912719090213,0.07537511,21604.37130729963,1.50,0.1459147360674536
2021-06-10,-0.03739071236106713,0.07260882,21522.82772492133,1.45,-0.0037744020049657987
2021-06-11,-0.04890480557412614,0.06914333,22442.986432631802,1.47,0.04275268656474059
2021-06-12,-0.014919401910071678,0.06811941,20977.679458076742,1.47,-0.06529019562318691
2021-06-13,0.04921942311350402,0.07155609,23399.482435289392,1.47,0.11544665757966939
2021-06-14,0.009672577581198613,0.07225158,24211.50853775705,1.51,0.03470273775128547
2021-06-15,0.0041421835809134985,0.07255148,24141.497830545093,1.51,-0.0028916292887234928
2021-06-16,-0.051399010757303604,0.06891662,23183.663768898106,1.57,-0.03967583405015926
2021-06-17,0.06875766108023296,0.07382187,22918.84712818769,1.52,-0.011422553542450921
2021-06-18,-0.059122528984393255,0.06958385,21534.710583707216,1.45,-0.0603929393454584
2021-06-19,-0.012467484747450188,0.0687217,21597.24927856016,1.45,0.0029040880122280623
2021-06-20,-0.013019898768574841,0.06783275,21494.40381346955,1.45,-0.0047619705530141535
2021-06-21,-0.23578937519033824,0.05358428,19764.478228855114,1.50,-0.08048260373383198
2021-06-22,-0.050611394432868155,0.05093979,20578.554039525556,1.48,0.04118883388896819
2021-06-23,0.08972441377486158,0.05572165,20998.353665484152,1.50,0.020399860221096213
2021-06-24,0.16965773028037376,0.06602454,21542.197362357503,1.49,0.025899349326956488
2021-06-25,-0.06934367922234907,0.06160129,19670.25365302071,1.54,-0.08689660009372105
2021-06-26,0.017607979356629774,0.06269557,20065.739378163333,1.54,0.020105776576088443
2021-06-27,0.03269840404650712,0.0647795,21635.79318866035,1.54,0.07824549999914976
2021-06-28,0.006944241065124527,0.06523091,21242.201890928387,1.49,-0.018191674060660332
2021-06-29,0.037019795295393065,0.067691,22125.544633567766,1.49,0.04158433043688452
2021-06-30,0.006706274395936241,0.06814648,21213.59785040572,1.45,-0.041216919098049504
2021-07-01,-0.048900484096046644,0.06489425,20473.137520133267,1.48,-0.03490498573104099
2021-07-02,0.024625916494583795,0.06651217,20627.892380607384,1.44,0.007558922530654184
2021-07-03,0.004508543140077062,0.06681272,21063.074621484066,1.44,0.021096786469848174
2021-07-04,0.0072422376856169715,0.06729835,21310.428867775554,1.44,0.01174350139932516
2021-07-05,-0.041320304470896276,0.06457423,20411.378687911085,1.44,-0.04218827248587018
2021-07-06,0.0055742807691287425,0.06493519,20498.09003305389,1.37,0.004248186585953691
