Date,Litecoin Return,Litecoin Price,Famala Index,US Treasury Yield,Famala Index Return
2017-10-22,-0.024240913108264414,56.807899475097656,4197.005957143234,2.39,0.0007826093090690362
2017-10-23,-0.03379416243445188,54.92020034790039,4163.770196584637,2.38,-0.00791892146400935
2017-10-24,0.018813096105640022,55.96319961547852,3752.5058474706234,2.42,-0.0987721054950046
2017-10-25,0.009445438022590194,56.49430084228516,3955.6173875611053,2.44,0.054126908350426474
2017-10-26,-0.013477641097669227,55.73799896240234,4102.94512641548,2.46,0.03724519447145324
2017-10-27,-0.007303466788624743,55.332401275634766,3992.5710787246344,2.42,-0.026901175689686557
2017-10-28,-0.011606449871002579,54.69390106201172,3976.778920877161,2.42,-0.0039553855237858294
2017-10-29,0.04316398106188142,57.10639953613281,4303.4050244732725,2.42,0.08213333204956422
2017-10-30,-0.012615497415371482,56.39049911499024,4276.046118476778,2.37,-0.006357501987590154
2017-10-31,-0.011349724327993893,55.75410079956055,4592.550930488279,2.38,0.07401810065702628
2017-11-01,-0.047253509459404285,53.18080139160156,4925.45205730725,2.37,0.07248719325222086
2017-11-02,0.028847939145470052,54.737300872802734,5206.816727426249,2.35,0.05712463888498826
2017-11-03,0.026040352325350197,56.181400299072266,5262.768339974962,2.34,0.0107458386722151
2017-11-04,-0.020576409494722163,55.037200927734375,5447.283528970708,2.34,0.03506048092487838
2017-11-05,-0.005297743606155271,54.74639892578125,5487.85119278204,2.34,0.007447320044124324
2017-11-06,0.007774768440389087,55.17369842529297,5109.978080781664,2.32,-0.06885629706894711
2017-11-07,0.10521518019756897,61.29520034790039,5217.598666133595,2.32,0.021060870252396058
2017-11-08,0.020633947846506604,62.57310104370117,5431.397132918457,2.32,0.040976410886599236
2017-11-09,0.026752787536621428,64.26969909667969,5083.902637356766,2.33,-0.0639788413658074
2017-11-10,-0.08115202563956307,59.260101318359375,4710.631654821997,2.40,-0.07342213436424919
2017-11-11,0.05007812517317501,62.30329895019531,4412.129918483046,2.40,-0.06336766663413217
2017-11-12,-0.05438538459367684,59.005401611328125,4093.8414070474464,2.40,-0.07213942411401877
2017-11-13,0.03972383185693414,61.39649963378906,4599.057202401713,2.40,0.12340873647048221
2017-11-14,0.02068320774251225,62.67959976196289,4596.901249631393,2.38,-0.0004687814644258776
2017-11-15,0.01808700790917851,63.82360076904297,5197.009848978937,2.33,0.13054633257472406
2017-11-16,0.10740441514308388,71.0602035522461,5676.334072713305,2.37,0.09223077070530121
2017-11-17,-0.05037815350055171,67.56900024414062,5532.890416709365,2.35,-0.02527047459970477
2017-11-18,0.030242937189828754,69.6436996459961,5552.623528523085,2.35,0.003566510508526572
2017-11-19,0.02755341148495542,71.58930206298828,5747.992315315344,2.35,0.03518495100355277
2017-11-20,0.009225430122583044,72.25279998779297,5837.1513425734465,2.37,0.015511333760927455
2017-11-21,-0.03127167111633832,70.0282974243164,5754.847907755093,2.36,-0.01409993162556383
2017-11-22,0.026276702689565272,71.8927993774414,5843.624798708322,2.32,0.015426453031642275
2017-11-23,0.018338879530056112,73.22339630126953,5587.798391008228,2.32,-0.04377871894797935
2017-11-24,0.06278734060274081,77.96829986572266,5620.654560718361,2.34,0.005879984818887638
2017-11-25,0.13027463942878334,88.81690216064453,6078.192784857828,2.34,0.08140301439926786
2017-11-26,-0.033081158748085815,85.92680358886719,6544.287770390303,2.34,0.0766831527117114
2017-11-27,0.06396492658118921,91.60269927978516,6900.535352988427,2.32,0.05443641769696766
2017-11-28,0.047239454910217915,96.03379821777344,6958.8021900943895,2.34,0.008443814012303973
2017-11-29,-0.11535376356147081,85.57099914550781,7073.440490922552,2.37,0.016473855370015597
2017-11-30,0.03174133712666978,88.33070373535156,7278.024112422068,2.42,0.02892278824739689
2017-12-01,0.11406945792160636,99.00370025634766,7836.957623257243,2.37,0.07679742498808041
2017-12-02,0.012848900961550173,100.28399658203124,7911.208665333975,2.37,0.009474472830678834
2017-12-03,0.009714970903941354,101.26300048828124,8097.261599426728,2.37,0.023517637059431423
2017-12-04,0.028936462052109355,104.23600006103516,8286.431540495141,2.37,0.023362211871950155
2017-12-05,-0.017800113383888844,102.39700317382812,8420.247539327636,2.36,0.016148808830260264
2017-12-06,-0.020173467161739282,100.35199737548828,10660.384828875853,2.33,0.2660417379756858
2017-12-07,-0.020737304460514656,98.29239654541016,14117.934464240043,2.37,0.32433628718530905
2017-12-08,0.23913430846980946,124.84600067138672,12474.501653847665,2.38,-0.116407454260048
2017-12-09,0.21790423485871635,155.24200439453125,11182.834476943299,2.38,-0.10354459141908576
2017-12-10,-0.04332337407156585,148.66000366210938,11650.976436207226,2.38,0.04186254926952009
2017-12-11,0.36526233326369156,214.2030029296875,12583.766296795886,2.39,0.08006108893069858
2017-12-12,0.389321063593152,316.15899658203125,12242.032625730213,2.40,-0.027156708334029212
2017-12-13,-0.04382686395616285,302.6019897460937,11138.319854660731,2.36,-0.09015764005968313
2017-12-14,-0.08003164779067438,279.3280029296875,10807.873243111764,2.35,-0.029667545541951224
