Date,Bitcoin Return,Bitcoin Price,Famala Index,US Treasury Yield,Famala Index Return
2018-07-07,0.027115385407600508,6856.93017578125,3828.1282697538045,2.82,0.025557316360165148
2018-07-08,-0.012185823192757565,6773.8798828125,3790.5550509449513,2.82,-0.009815036529920043
2018-07-09,-0.004754487007430659,6741.75,3809.767757612534,2.86,0.005068573443562836
2018-07-10,-0.06302716705344925,6329.9501953125,3602.390249078104,2.87,-0.05443311029131793
2018-07-11,0.010178711879892067,6394.7099609375,3626.3192512957235,2.85,0.006642534695885151
2018-07-12,-0.026285767240593776,6228.81005859375,3545.7290284226665,2.85,-0.022223697718909113
2018-07-13,0.001482289507841217,6238.0498046875,3530.2399403386653,2.83,-0.0043683789595426546
2018-07-14,0.006084371585678029,6276.1201171875,3555.0231018241543,2.83,0.0070202484545884725
2018-07-15,0.013219819655417867,6359.64013671875,3578.6456538508887,2.83,0.006644837839341522
2018-07-16,0.05834774166521402,6741.75,3766.9802399207574,2.85,0.0526273356701876
2018-07-17,0.08243286458020968,7321.0400390625,4141.298694225593,2.86,0.09936830842327693
2018-07-18,0.006771106197490973,7370.77978515625,4211.297279169861,2.88,0.016902568520804975
2018-07-19,0.012951038487558252,7466.85986328125,4317.176650046738,2.84,0.025141747033766346
2018-07-20,-0.015212500162381477,7354.1298828125,4326.176064453675,2.89,0.0020845601504028083
2018-07-21,0.00882132629206077,7419.2900390625,4337.509985224946,2.89,0.0026198473206850235
2018-07-22,-0.00010780651465853488,7418.490234375,4352.699884445777,2.89,0.003501985994861746
2018-07-23,0.03868656433444906,7711.10986328125,4613.2121617350285,2.96,0.05985073269585701
2018-07-24,0.0884546416030793,8424.26953125,5097.609610053835,2.95,0.10500220482741138
2018-07-25,-0.029254690417220935,8181.39013671875,4903.2626177911225,2.94,-0.038125122779
2018-07-26,-0.028491418656974198,7951.580078125,4758.029075248987,2.98,-0.029619776435218077
2018-07-27,0.02648726157352419,8165.009765625,4914.223578464656,2.96,0.03282756383902413
2018-07-28,0.0033185039026142372,8192.150390625,4944.492267875782,2.96,0.006159404212655401
